Churn,tenure,Contract,MonthlyCharges
False,63,"One year",79.700
False,56,"One year",54.050
True,13,"Month-to-month",54.450
False,37,"One year",67.450
False,18,"Month-to-month",84.950
False,44,"One year",65.400
True,7,"Month-to-month",70.750
False,1,"Month-to-month",44.000
False,69,"Two year",61.400
False,55,"Two year",88.800
True,14,"Month-to-month",104.850
True,1,"Month-to-month",94.400
False,47,"Two year",90.500
False,72,"Two year",85.250
True,1,"Month-to-month",24.600
False,16,"Two year",19.750
False,65,"Two year",82.500
False,18,"One year",23.750
True,4,"Month-to-month",78.850
False,45,"One year",100.150
False,21,"Two year",35.100
True,2,"Month-to-month",70.700
False,72,"Two year",113.650
True,6,"Month-to-month",47.950
False,72,"Two year",65.100
False,1,"Month-to-month",45.600
True,1,"Month-to-month",76.450
True,52,"One year",111.250
True,5,"Month-to-month",75.550
False,48,"Two year",20.000
False,67,"One year",75.100
True,29,"Month-to-month",94.450
False,65,"One year",67.050
True,17,"One year",98.600
False,11,"Month-to-month",20.300
False,52,"Two year",20.100
False,71,"Two year",113.650
True,34,"Month-to-month",62.650
False,3,"Month-to-month",54.650
True,3,"Month-to-month",54.700
False,10,"Month-to-month",70.150
True,4,"Month-to-month",74.950
False,15,"Month-to-month",83.200
False,3,"Month-to-month",24.600
False,52,"Month-to-month",109.100
False,21,"Month-to-month",95.400
False,68,"Two year",64.100
False,39,"Month-to-month",90.700
False,46,"Month-to-month",43.950
True,1,"Month-to-month",85.000
True,13,"Month-to-month",74.400
False,72,"Two year",45.250
True,38,"Month-to-month",74.950
False,64,"One year",70.150
False,13,"Month-to-month",96.850
False,5,"Month-to-month",20.200
False,72,"Two year",91.350
False,57,"Two year",84.500
False,72,"Two year",115.500
True,1,"Month-to-month",94.000
True,1,"Month-to-month",79.950
True,8,"Month-to-month",99.650
True,3,"Month-to-month",74.250
False,47,"Month-to-month",55.300
False,69,"One year",29.800
False,38,"Month-to-month",19.600
False,26,"Month-to-month",20.900
False,14,"Month-to-month",84.800
False,11,"One year",61.250
True,2,"Month-to-month",79.750
True,1,"Month-to-month",18.850
False,27,"One year",101.900
False,8,"Month-to-month",43.550
False,23,"One year",66.250
True,13,"Month-to-month",100.350
False,60,"Two year",110.800
False,6,"Month-to-month",54.850
False,7,"Month-to-month",74.850
False,66,"Two year",25.300
False,72,"Two year",85.950
False,33,"Month-to-month",54.650
False,23,"One year",19.300
False,59,"Two year",90.300
False,4,"Month-to-month",44.800
False,67,"Month-to-month",89.550
False,4,"Two year",25.300
False,72,"Two year",110.900
False,42,"Month-to-month",66.400
False,26,"Month-to-month",78.800
False,38,"One year",110.700
False,24,"One year",58.350
False,65,"Two year",58.900
False,67,"One year",72.350
True,43,"One year",109.550
False,24,"Month-to-month",94.100
False,64,"One year",24.400
False,40,"Month-to-month",64.100
False,15,"Month-to-month",19.800
False,71,"Two year",24.350
False,27,"Month-to-month",70.550
False,4,"Month-to-month",20.700
False,12,"Month-to-month",20.100
True,8,"Month-to-month",84.500
True,33,"Month-to-month",80.600
False,52,"Two year",19.850
False,60,"Two year",59.850
False,33,"Month-to-month",50.000
False,1,"Month-to-month",19.250
False,6,"Month-to-month",50.050
True,54,"One year",70.150
True,24,"Month-to-month",40.650
False,35,"Two year",19.850
False,72,"Two year",82.650
False,43,"One year",90.650
False,43,"One year",44.150
False,5,"Month-to-month",69.950
False,44,"One year",89.150
True,12,"Month-to-month",80.450
False,53,"One year",95.950
False,23,"Month-to-month",19.500
False,62,"One year",94.000
False,27,"Two year",20.600
False,15,"Month-to-month",48.850
False,69,"Two year",24.600
False,3,"Month-to-month",74.450
True,1,"Month-to-month",74.700
False,70,"One year",98.900
False,15,"Month-to-month",91.500
False,67,"One year",100.250
False,64,"Two year",110.500
False,45,"Month-to-month",105.150
True,4,"Month-to-month",70.150
False,40,"One year",54.550
True,48,"Two year",95.500
True,40,"Month-to-month",104.800
True,18,"Month-to-month",88.350
False,8,"Month-to-month",55.750
False,70,"Two year",89.000
False,38,"Two year",19.950
False,51,"One year",90.150
True,15,"Month-to-month",99.100
False,9,"Two year",19.600
False,2,"Month-to-month",18.750
True,4,"Month-to-month",87.100
False,72,"Two year",25.100
False,48,"Two year",102.500
False,17,"Month-to-month",70.800
False,71,"Two year",86.100
True,14,"Month-to-month",89.950
False,1,"Month-to-month",19.100
False,11,"One year",20.050
False,72,"Two year",65.250
True,1,"Month-to-month",76.200
True,36,"Month-to-month",97.350
False,27,"Month-to-month",85.200
False,50,"One year",19.850
True,1,"Month-to-month",44.700
False,35,"Month-to-month",83.150
True,7,"Month-to-month",86.800
False,53,"One year",19.050
False,72,"Two year",85.100
True,4,"Month-to-month",50.400
True,32,"Month-to-month",78.900
False,25,"Month-to-month",19.050
False,37,"Month-to-month",90.350
False,26,"One year",82.000
False,35,"Month-to-month",89.650
False,71,"One year",71.000
False,28,"One year",59.000
True,15,"Month-to-month",59.450
False,71,"One year",113.150
False,70,"Two year",80.150
False,71,"Two year",80.700
False,62,"One year",92.300
False,72,"Month-to-month",112.900
False,14,"Month-to-month",59.800
False,70,"Two year",75.350
False,9,"One year",20.100
False,72,"Two year",79.500
False,63,"Two year",109.250
True,1,"Month-to-month",71.150
False,70,"Two year",69.200
False,72,"Two year",89.750
False,8,"Month-to-month",60.900
True,42,"Month-to-month",84.650
True,18,"Month-to-month",90.000
False,66,"One year",95.300
False,10,"Month-to-month",75.050
False,25,"One year",40.650
False,45,"Month-to-month",95.950
False,11,"Month-to-month",51.000
True,1,"Month-to-month",93.550
False,8,"One year",19.200
False,72,"Two year",64.750
False,61,"One year",79.400
False,35,"Month-to-month",80.050
False,69,"Two year",19.100
False,59,"Month-to-month",51.700
False,52,"One year",19.650
False,20,"Month-to-month",59.200
False,53,"Two year",20.250
False,3,"Month-to-month",40.300
False,13,"Month-to-month",70.150
True,1,"Month-to-month",79.350
False,54,"Two year",20.000
False,34,"Month-to-month",96.350
False,35,"One year",20.750
False,10,"Month-to-month",20.550
True,18,"Month-to-month",95.150
False,27,"One year",81.700
True,1,"Month-to-month",40.200
False,31,"Month-to-month",72.450
True,64,"One year",100.050
False,10,"Month-to-month",75.300
False,34,"Month-to-month",56.250
False,13,"One year",19.950
True,18,"Month-to-month",90.100
True,1,"Month-to-month",29.700
True,26,"Month-to-month",89.800
False,15,"Month-to-month",87.750
True,11,"Month-to-month",53.750
False,70,"Two year",84.100
False,36,"One year",19.250
False,26,"One year",20.650
False,69,"Two year",19.900
False,1,"Month-to-month",51.200
True,8,"Month-to-month",70.100
False,52,"Two year",80.950
False,68,"Two year",80.350
False,62,"Month-to-month",96.100
True,2,"Month-to-month",91.400
False,19,"Month-to-month",24.700
False,9,"Month-to-month",102.600
False,24,"Two year",19.750
False,61,"Two year",81.050
False,72,"Two year",90.450
False,8,"Month-to-month",75.000
False,13,"Two year",88.950
False,30,"Month-to-month",54.450
False,38,"Month-to-month",54.500
False,71,"Two year",106.750
True,16,"Month-to-month",81.000
False,36,"Two year",31.050
True,1,"Month-to-month",51.250
False,52,"Two year",19.200
True,4,"Month-to-month",89.600
False,65,"Two year",69.550
True,38,"One year",70.450
False,64,"Two year",99.250
False,71,"One year",98.650
True,59,"Month-to-month",106.750
False,3,"Month-to-month",29.900
False,68,"Two year",25.400
True,30,"Month-to-month",94.400
False,6,"One year",25.100
True,3,"Month-to-month",69.550
False,37,"Month-to-month",91.150
False,68,"Month-to-month",54.450
False,15,"Month-to-month",24.800
True,16,"Month-to-month",65.200
False,59,"One year",34.800
False,17,"Month-to-month",70.500
False,41,"Two year",20.000
False,64,"Two year",105.400
False,2,"Month-to-month",45.000
False,49,"Two year",19.900
False,69,"Two year",92.450
False,55,"Month-to-month",44.850
False,37,"One year",79.250
False,56,"Two year",24.450
True,43,"Month-to-month",101.400
True,30,"Month-to-month",94.050
True,25,"Month-to-month",104.950
False,50,"One year",20.150
False,1,"Month-to-month",70.050
False,1,"Month-to-month",70.200
True,32,"Month-to-month",85.000
False,35,"One year",69.000
False,67,"Two year",43.900
True,3,"Month-to-month",89.450
True,65,"Month-to-month",91.850
False,1,"Month-to-month",70.600
False,22,"One year",19.250
False,4,"Month-to-month",20.450
False,43,"One year",55.450
False,6,"Month-to-month",70.550
False,47,"One year",20.550
False,25,"One year",20.200
False,37,"Two year",19.800
False,68,"Two year",103.250
True,13,"Month-to-month",81.150
False,63,"Two year",19.700
False,41,"Month-to-month",88.500
False,4,"Month-to-month",29.150
False,1,"Month-to-month",19.400
False,35,"Two year",19.250
False,3,"Month-to-month",50.400
False,47,"Month-to-month",58.600
False,3,"Month-to-month",70.250
False,72,"Two year",114.100
True,1,"Month-to-month",50.800
False,2,"Month-to-month",24.900
False,63,"One year",20.500
False,53,"One year",60.600
False,3,"Month-to-month",80.000
False,9,"Month-to-month",69.050
False,66,"One year",92.150
False,6,"Month-to-month",49.150
False,47,"Two year",19.650
True,30,"Month-to-month",100.050
False,18,"Two year",24.650
False,38,"Two year",25.050
True,53,"One year",106.100
True,17,"Month-to-month",94.400
False,45,"Month-to-month",115.650
False,66,"One year",107.350
True,42,"Month-to-month",105.200
False,58,"Two year",24.700
True,1,"Month-to-month",49.250
True,30,"Month-to-month",40.300
False,2,"Month-to-month",54.350
False,71,"Two year",24.500
False,45,"One year",62.550
False,46,"Two year",40.400
False,72,"Two year",80.800
False,53,"One year",84.600
False,72,"Two year",109.700
False,49,"Month-to-month",88.200
True,5,"Month-to-month",100.500
True,14,"Month-to-month",74.950
False,44,"Month-to-month",88.150
True,2,"Month-to-month",80.250
False,55,"One year",90.150
True,18,"Month-to-month",96.050
False,59,"Month-to-month",50.250
False,34,"Two year",116.150
False,5,"Month-to-month",80.100
False,43,"Month-to-month",94.500
False,10,"Month-to-month",65.500
False,2,"Month-to-month",20.000
False,51,"Month-to-month",69.150
False,50,"One year",44.800
False,61,"One year",99.000
False,13,"One year",54.150
False,5,"Month-to-month",45.400
False,1,"Month-to-month",20.550
False,39,"Two year",20.150
True,37,"Month-to-month",106.750
False,56,"One year",85.850
False,4,"Month-to-month",94.900
False,14,"Two year",61.400
False,71,"Two year",97.200
False,27,"Two year",25.850
False,2,"Month-to-month",70.300
False,41,"One year",60.300
True,29,"Month-to-month",70.750
True,1,"Month-to-month",90.850
True,1,"Month-to-month",69.200
False,32,"One year",72.800
False,49,"Month-to-month",99.400
True,1,"Month-to-month",53.950
False,49,"One year",19.000
True,2,"Month-to-month",49.400
True,9,"Month-to-month",98.300
False,39,"One year",81.900
False,72,"Two year",117.500
False,6,"Month-to-month",87.950
False,67,"One year",89.550
False,3,"Month-to-month",25.100
False,47,"One year",113.450
False,22,"One year",20.850
False,52,"One year",44.250
True,1,"Month-to-month",73.500
False,32,"One year",30.150
False,1,"Month-to-month",48.600
False,1,"Month-to-month",20.500
False,26,"Month-to-month",38.850
False,49,"Two year",67.400
False,48,"One year",29.900
False,5,"Month-to-month",65.600
False,39,"One year",81.400
False,13,"Month-to-month",49.950
True,4,"Month-to-month",94.400
False,59,"Two year",18.400
False,17,"One year",19.350
False,38,"Month-to-month",69.500
False,70,"Two year",66.000
False,53,"One year",98.600
False,3,"Month-to-month",20.400
False,10,"Month-to-month",79.850
False,27,"Month-to-month",84.800
True,51,"Month-to-month",77.500
False,65,"Month-to-month",95.450
False,64,"Two year",93.400
False,31,"Month-to-month",88.650
False,72,"Two year",92.000
False,22,"Month-to-month",80.150
False,6,"Month-to-month",59.150
False,49,"Month-to-month",61.750
False,35,"Two year",113.200
False,63,"Two year",63.550
True,1,"Month-to-month",75.300
False,72,"Two year",116.950
False,7,"Month-to-month",19.950
False,23,"Month-to-month",95.300
False,64,"Two year",85.000
False,66,"Two year",58.200
False,7,"One year",24.350
False,8,"Month-to-month",69.950
False,14,"Two year",39.700
False,17,"One year",61.950
False,46,"Two year",21.100
False,2,"Month-to-month",69.300
False,22,"Month-to-month",75.800
False,66,"Two year",20.000
True,39,"Month-to-month",103.450
False,23,"One year",19.800
False,72,"Two year",109.550
False,71,"One year",66.850
True,1,"Month-to-month",69.900
False,46,"One year",20.200
True,22,"Month-to-month",96.700
False,40,"Month-to-month",83.850
False,53,"Two year",19.500
False,12,"Month-to-month",25.000
False,2,"Month-to-month",20.350
False,37,"Month-to-month",72.250
True,11,"Month-to-month",48.550
False,66,"One year",104.250
True,35,"Month-to-month",75.200
False,53,"Month-to-month",71.850
False,1,"Month-to-month",55.450
False,41,"Month-to-month",106.500
False,72,"Two year",80.850
True,17,"Month-to-month",69.000
False,36,"One year",20.000
False,41,"One year",101.100
True,1,"Month-to-month",45.700
False,24,"Month-to-month",51.150
False,58,"One year",50.000
True,39,"One year",89.550
False,42,"One year",97.100
True,66,"One year",110.850
True,3,"Month-to-month",78.500
False,12,"Month-to-month",19.200
False,72,"Two year",26.100
False,43,"Month-to-month",40.450
True,6,"Month-to-month",80.500
False,1,"Month-to-month",74.350
False,4,"Month-to-month",57.200
False,70,"One year",107.900
False,59,"Two year",79.200
False,14,"One year",19.750
True,9,"Month-to-month",90.800
False,17,"One year",19.950
False,72,"Two year",100.900
True,3,"Month-to-month",74.100
True,10,"Month-to-month",110.100
True,41,"Month-to-month",104.700
False,35,"Month-to-month",56.850
False,34,"Month-to-month",20.350
False,72,"Two year",108.050
False,19,"Month-to-month",25.350
True,35,"Month-to-month",55.000
False,72,"Two year",109.750
True,19,"Month-to-month",86.000
False,17,"One year",20.750
False,22,"Month-to-month",20.050
False,21,"Two year",53.150
False,34,"Two year",67.650
False,11,"Month-to-month",44.650
True,17,"Month-to-month",104.200
True,2,"Month-to-month",80.950
False,72,"Two year",60.000
False,25,"Month-to-month",54.100
False,29,"Month-to-month",85.800
True,1,"Month-to-month",78.450
False,35,"Two year",46.350
False,64,"Two year",60.050
True,8,"Month-to-month",100.300
False,28,"One year",25.550
True,1,"Month-to-month",74.300
False,23,"One year",55.800
False,1,"Month-to-month",24.400
False,66,"One year",114.300
True,3,"Month-to-month",80.300
True,40,"Month-to-month",94.550
False,18,"Month-to-month",73.150
False,32,"Month-to-month",91.350
False,65,"Two year",53.500
True,1,"Month-to-month",25.050
False,26,"One year",95.850
False,20,"Month-to-month",96.800
True,26,"Month-to-month",93.850
False,59,"One year",106.150
False,48,"Two year",19.850
False,41,"One year",78.350
False,72,"Two year",84.100
False,21,"Month-to-month",94.300
False,42,"Month-to-month",103.800
False,33,"Month-to-month",95.300
False,23,"Month-to-month",90.150
True,14,"Month-to-month",80.450
False,72,"Two year",118.200
False,72,"Two year",76.800
False,22,"Month-to-month",104.600
False,12,"Two year",49.850
False,4,"Month-to-month",20.400
False,28,"One year",54.400
False,46,"Month-to-month",55.000
False,11,"Month-to-month",20.350
False,60,"Two year",97.200
False,15,"Month-to-month",84.450
False,41,"Two year",19.700
False,68,"Two year",99.550
False,37,"One year",72.100
True,9,"Month-to-month",91.750
True,1,"Month-to-month",75.300
False,67,"Month-to-month",75.700
False,32,"Month-to-month",85.650
True,3,"Month-to-month",95.100
False,25,"Two year",18.700
True,15,"Month-to-month",74.400
True,38,"Month-to-month",79.450
False,28,"Two year",20.300
False,63,"Two year",25.250
False,69,"One year",60.800
False,6,"Month-to-month",80.800
False,72,"Two year",103.950
False,71,"Two year",106.700
True,21,"Month-to-month",96.800
False,1,"Month-to-month",20.050
False,71,"Two year",24.400
True,9,"Month-to-month",83.850
False,19,"Month-to-month",19.900
False,63,"One year",68.800
False,6,"Month-to-month",19.700
False,34,"Month-to-month",108.900
